observation_key,review_id,case_id,model,policy,repetition,slot,index,physical_fragment_id,artifact_directory,fragment_offset,local_index,scheduled_index,category,scenario_id,answerability,authorized,memory_need,status,failure,error,request_s,cold_first_request,authorization_s,selection_s,selector_calls,selector_call_s,selection_source,retrieval_selected,selection_decision,selection_resolved,selection_unresolved,retrieval_attempts,unnecessary_retrievals,authorization_violations,retrieval_s,shared_intent_s,response_evidence_linking_s,generation_s,validation_s,loading_s,prefill_s,decode_s,backend_total_s,prompt_tokens,output_tokens,relevant_count,relevant_retrieved,relevant_supplied,retrieved_coverage,supplied_coverage,complete_relevant_retrieved,complete_relevant_supplied,inspected_count,irrelevant_inspected,source_candidate_count,irrelevant_source_candidates,retrieved_count,irrelevant_retrieved,supplied_count,irrelevant_supplied,inspected_ids,supplied_ids,helper_constraint,helper_speech_enum,response_transform,answer,residual_request_s,label,unsupported_claim,unsupported_personal_claim,abstained,explicit_conflict,forbidden_disclosure,task_success,known_fact_cautious_miss,posthoc_known_answer_without_supplied_evidence
slot_04:ir_03_03,review_1e81d82378984e672137d962dc983005,ir_03_03,qwen3:1.7b,SELECTIVE,1,4,3,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,3,3,multi_fact_personal,ir_scenario_03,known_authorized,True,True,ok,False,,16.753365592,False,0.012464481,0.022006499,0,0.0,policy_personal,True,True,True,False,1,0,0,0.096120684,0.01311539,0.01130203,16.528625695,0.013486024,0.00250859,0.541383,15.831572,16.437510237,405,54,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302""]",,False,,Your mural-painting partner is Neri. You wear an indigo apron for the mural.,0.0562447890000044,complete,False,False,False,False,False,True,False,False
slot_04:ir_05_04,review_d1794a2846e70d48a34a4da15dc8368b,ir_05_04,qwen3:1.7b,SELECTIVE,1,4,4,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,4,4,general_no_memory,ir_scenario_05,self_contained_general,True,False,ok,False,,13.054498799,False,0.010990332,5.996821701,1,5.967334921,fixed_model,False,False,True,False,0,0,0,0.0,0.011845057,0.009558844,6.976844296,0.004156595,0.004299546,1.463884,11.142145,12.77207182,1104,38,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,A square has four corners.,0.04428197399999867,complete,False,False,False,False,False,True,False,False
slot_04:ir_07_05,review_c7171035fb6f3670d09a23b03039f605,ir_07_05,qwen3:1.7b,SELECTIVE,1,4,5,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,5,5,unknown_or_conflicting,ir_scenario_07,conflicting,True,True,ok,False,,14.619853853,False,0.008453708,0.024419289,0,0.0,policy_personal,True,True,True,False,1,0,0,0.073360688,0.010185301,0.009121992,14.425290368,0.013785707,0.001792461,0.484099,13.783152,14.338619969,519,45,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,2,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704""]",,False,,Your current preferred parcel collection point is the south counter.,0.05523679999999942,incorrect,True,True,False,False,True,False,False,False
slot_04:ir_06_06,review_c04cc9a719cae39b3c69403c1d1750f7,ir_06_06,qwen3:1.7b,SELECTIVE,1,4,6,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,6,6,lifecycle_or_authorization,ir_scenario_06,unavailable_lifecycle,True,True,ok,False,,11.291794458,False,0.011456873,0.023607342,0,0.0,policy_personal,True,True,True,False,1,0,0,0.066480337,0.01056333,0.010455549,11.09738919,0.014484197,0.004856815,0.497339,10.405553,11.018534828,496,31,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005602""]",,False,,You keep your biscuit cutters in the top kitchen drawer.,0.0573576400000011,incorrect,False,False,False,False,False,False,False,False
slot_04:ir_07_04,review_1159286a42c25fae85337f0d3d286ad3,ir_07_04,qwen3:1.7b,SELECTIVE,1,4,7,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,7,7,general_no_memory,ir_scenario_07,self_contained_general,True,False,ok,False,,7.427339739,False,0.00958943,0.021598483,0,0.0,policy_general,False,False,True,False,0,0,0,0.0,0.011369601,0.011711951,7.328563338,0.00616426,0.002732787,0.322744,6.833569,7.231740846,359,30,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,The combined weight of the two parcels is 5 kilograms.,0.03834267599999919,complete,False,False,False,False,False,True,False,False
slot_04:ir_08_02,review_6c2fc5de76da38c98a8412a8ea6bed23,ir_08_02,qwen3:1.7b,SELECTIVE,1,4,8,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,8,8,paraphrased_personal_recall,ir_scenario_08,known_authorized,True,True,ok,False,,18.867684058,False,0.009151489,7.006911502,1,6.803241149,fixed_model,False,False,True,False,0,0,0,0.0,0.011186936,0.272687263,11.465095455,0.006051708,0.005852758,0.54114,17.044958,17.800846062,1120,49,1,0,0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,[],[],,False,,You mentioned the book you wrote about your observations through the telescope. The title was...,0.09659970499999915,incorrect,False,False,False,False,False,False,False,False
slot_04:ir_03_04,review_db696f8bd5f23d4a6f15e6ce1ddd6489,ir_03_04,qwen3:1.7b,SELECTIVE,1,4,9,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,9,9,general_no_memory,ir_scenario_03,self_contained_general,True,False,ok,False,,33.966158918,False,0.009747543,7.934890961,1,7.901661064,fixed_model,False,False,True,False,0,0,0,0.0,0.009885213,0.0153007,25.946536983,0.004609565,0.006274597,4.385008,29.072012,33.664009223,1104,82,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,"Masking tape is useful for creating straight paint edges because it provides a clear, rigid boundary that helps maintain the shape and accuracy of the painted area. It prevents the paint from spreading or bleeding, ensuring a clean, precise line.",0.04518795299999567,complete,False,False,False,False,False,True,False,False
slot_04:ir_04_02,review_294eaca5fa26e54172ee6829bbe23d1e,ir_04_02,qwen3:1.7b,SELECTIVE,1,4,10,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,10,10,paraphrased_personal_recall,ir_scenario_04,known_authorized,True,True,ok,False,,10.626754779,False,0.010370378,0.024185664,0,0.0,policy_personal,True,True,True,False,1,0,0,0.076013484,0.010322279,0.011876839,10.427979053,0.012987729,0.002947288,0.391533,9.867302,10.343488302,372,39,1,1,1,1.0,1.0,True,True,23,22,20,19,3,2,1,0,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005401""]",,False,,You chose Thursday mornings for recording birds in the yard.,0.053019352999999825,complete,False,False,False,False,False,True,False,False
slot_04:ir_08_04,review_85847b0977356731dc085b78d5301e5b,ir_08_04,qwen3:1.7b,SELECTIVE,1,4,11,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,11,11,general_no_memory,ir_scenario_08,self_contained_general,True,False,ok,False,,31.455708518,False,0.010084923,5.20354266,1,5.172956391,fixed_model,True,True,True,False,1,1,0,0.077568722,0.01015075,0.013196281,26.077946592,0.013043564,0.00558218,2.669704998,28.178265,31.063304331,1246,92,0,0,0,,,,,23,23,20,20,3,3,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005801""]",,False,,"You call your telescope-observation notebook Lark Atlas. Lark Atlas helps observers compare observations across nights by preserving detailed records of celestial events, star positions, and measurement data. It allows for consistent comparison over time, ensuring accuracy and continuity in astronomical analysis.",0.050175026000001566,partial,False,False,False,False,True,False,False,False
slot_04:ir_01_01,review_6ee22e70b5919f067003ea8ff26ed41e,ir_01_01,qwen3:1.7b,SELECTIVE,1,4,12,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,12,12,direct_personal_recall,ir_scenario_01,known_authorized,True,True,ok,False,,8.440479125,False,0.009864716,0.02063478,0,0.0,policy_personal,True,True,True,False,1,0,0,0.082300168,0.00796464,0.010749072,8.236767591,0.01356003,0.001832138,0.446832,7.621579,8.148184842,494,31,1,1,0,1.0,0.0,True,False,23,22,20,19,3,2,1,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005102""]",,False,,You call your pressed-leaf album 'pressed-leaf',0.058638127999998346,incorrect,True,True,False,False,False,False,False,False
slot_04:ir_01_03,review_2ee75561915c9c74b17ca6f26fe6c09e,ir_01_03,qwen3:1.7b,SELECTIVE,1,4,13,fragment_04,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,0,13,13,multi_fact_personal,ir_scenario_01,known_authorized,True,True,interrupted,True,KeyboardInterrupt,18.391147973,False,0.009686564,0.024822688,0,0.0,policy_personal,True,True,True,False,1,0,0,0.077706498,0.013857034,0.014915157,18.190620219,0.0,0.002402496,0.613562,17.415215,18.104126339,493,60,2,2,2,1.0,1.0,True,True,23,21,20,18,3,1,3,1,"[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104"",""mem_00000000000000000000000000005201"",""mem_00000000000000000000000000005202"",""mem_00000000000000000000000000005204"",""mem_00000000000000000000000000005301"",""mem_00000000000000000000000000005302"",""mem_00000000000000000000000000005401"",""mem_00000000000000000000000000005402"",""mem_00000000000000000000000000005501"",""mem_00000000000000000000000000005502"",""mem_00000000000000000000000000005601"",""mem_00000000000000000000000000005602"",""mem_00000000000000000000000000005701"",""mem_00000000000000000000000000005702"",""mem_00000000000000000000000000005703"",""mem_00000000000000000000000000005704"",""mem_00000000000000000000000000005705"",""mem_00000000000000000000000000005801"",""mem_00000000000000000000000000005802"",""mem_00000000000000000000000000005803"",""mem_00000000000000000000000000005804""]","[""mem_00000000000000000000000000005101"",""mem_00000000000000000000000000005102"",""mem_00000000000000000000000000005104""]",,False,,,0.05953981300000066,technical_failure,False,False,False,False,False,False,False,False
slot_04:ir_04_04,review_92778e1e98406cdeb53eda036f6b050f,ir_04_04,qwen3:1.7b,SELECTIVE,1,4,1,fragment_05,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v2/session_04_from_14,13,1,14,general_no_memory,ir_scenario_04,self_contained_general,True,False,ok,False,,37.693054733,True,0.009774455,0.019608945,0,0.0,policy_general,False,False,True,False,0,0,0,0.0,0.014738934,0.012702645,37.577610868,0.007563248,25.033999338,1.093236,11.329261,37.48128134,351,55,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,"A windscreen on a microphone is used to protect the microphone's sensitive components from damage during use, especially in environments with wind or when the microphone is exposed to external elements.",0.051055638000001125,incorrect,True,False,False,False,False,False,False,False
slot_04:ir_06_04,review_f31ccbcb397978a3c2376fa6a79b82a6,ir_06_04,qwen3:1.7b,SELECTIVE,1,4,2,fragment_05,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v2/session_04_from_14,13,2,15,general_no_memory,ir_scenario_06,self_contained_general,True,False,ok,False,,11.326291832,False,0.013710931,3.039884578,1,3.00826975,fixed_model,False,False,True,False,0,0,0,0.0,0.010825719,0.011157506,8.197072805,0.005364554,0.017708914,2.083554,8.661005,11.007588666,1110,61,0,0,0,,,,,0,0,0,0,0,0,0,0,[],[],,False,,Baked biscuits cool down to a safer temperature before sealing them in a tin to prevent them from becoming too hot and potentially burning or damaging the tin.,0.04827573900000104,incorrect,True,False,False,False,False,False,False,False
